request_id,service_id,point_x,point_y,entry_node,target_node,target_x,target_y,path_latency_ms,propagation_ms,processing_ms,orig_total_ms,latency_max_ms,slo_violation,total_ms,status
4775,RET-S02,0.145037,7.318471,UAV-013,HAPS-001,15.000000,0.000000,164.0,324.658534,46.875000,371.533534,3000.000000,NO,371.533534,OK
4776,RET-S02,1.563929,7.680610,UAV-025,HAPS-001,15.000000,0.000000,736.0,1391.368128,46.875000,1438.243128,3000.000000,NO,1438.243128,OK
4777,RET-S02,2.440949,6.048059,UAV-020,HAPS-001,15.000000,0.000000,710.0,1334.207460,46.875000,1381.082460,3000.000000,NO,1381.082460,OK
4778,RET-S02,3.592054,6.450778,UAV-031,HAPS-001,15.000000,0.000000,488.0,939.448502,46.875000,986.323502,3000.000000,NO,986.323502,OK
4779,RET-S02,3.606703,7.009109,UAV-233,HAPS-001,15.000000,0.000000,776.0,1538.806660,46.875000,1585.681660,3000.000000,NO,1585.681660,OK
4780,RET-S02,1.779269,7.099448,UAV-025,HAPS-001,15.000000,0.000000,737.0,1540.749415,46.875000,1587.624415,3000.000000,NO,1587.624415,OK
4781,RET-S02,0.190955,7.347317,UAV-013,HAPS-001,15.000000,0.000000,168.0,324.117752,46.875000,370.992752,3000.000000,NO,370.992752,OK
4782,RET-S02,4.188526,6.395454,UAV-031,HAPS-001,15.000000,0.000000,488.0,944.500136,46.875000,991.375136,3000.000000,NO,991.375136,OK
4783,RET-S02,0.828504,7.533893,UAV-025,HAPS-001,15.000000,0.000000,740.0,1437.497583,46.875000,1484.372583,3000.000000,NO,1484.372583,OK
4784,RET-S02,3.300251,6.736182,UAV-233,HAPS-001,15.000000,0.000000,776.0,1628.403624,46.875000,1675.278624,3000.000000,NO,1675.278624,OK
4785,RET-S02,2.473187,7.136692,UAV-025,HAPS-001,15.000000,0.000000,740.0,1443.427848,46.875000,1490.302848,3000.000000,NO,1490.302848,OK
4786,RET-S02,1.621051,7.297077,UAV-025,HAPS-001,15.000000,0.000000,744.0,1482.604289,46.875000,1529.479289,3000.000000,NO,1529.479289,OK
4787,RET-S02,2.215552,6.600725,UAV-020,HAPS-001,15.000000,0.000000,712.0,1529.994832,46.875000,1576.869832,3000.000000,NO,1576.869832,OK
4788,RET-S02,2.795754,7.248531,UAV-025,HAPS-001,15.000000,0.000000,744.0,1463.473307,46.875000,1510.348307,3000.000000,NO,1510.348307,OK
4789,RET-S02,4.484423,6.286824,UAV-031,HAPS-001,15.000000,0.000000,492.0,1068.465164,46.875000,1115.340164,3000.000000,NO,1115.340164,OK
4790,RET-S02,3.226189,7.001247,UAV-233,HAPS-001,15.000000,0.000000,777.0,1513.148664,46.875000,1560.023664,3000.000000,NO,1560.023664,OK
4791,RET-S02,0.335505,7.258305,UAV-013,HAPS-001,15.000000,0.000000,172.0,353.057697,46.875000,399.932697,3000.000000,NO,399.932697,OK
4792,RET-S02,3.552663,6.639339,UAV-233,HAPS-001,15.000000,0.000000,780.0,1561.009200,46.875000,1607.884200,3000.000000,NO,1607.884200,OK
4793,RET-S02,2.367921,6.771435,UAV-025,HAPS-001,15.000000,0.000000,745.0,1412.246350,46.875000,1459.121350,3000.000000,NO,1459.121350,OK
4794,RET-S02,3.873051,6.282993,UAV-031,HAPS-001,15.000000,0.000000,492.0,977.992585,46.875000,1024.867585,3000.000000,NO,1024.867585,OK
4795,RET-S02,1.209862,7.446991,UAV-025,HAPS-001,15.000000,0.000000,748.0,1522.011872,46.875000,1568.886872,3000.000000,NO,1568.886872,OK
4796,RET-S02,1.428654,7.473569,UAV-025,HAPS-001,15.000000,0.000000,748.0,1493.868823,46.875000,1540.743823,3000.000000,NO,1540.743823,OK
4797,RET-S02,3.219929,7.588598,UAV-233,HAPS-001,15.000000,0.000000,780.0,1472.488262,46.875000,1519.363262,3000.000000,NO,1519.363262,OK
4798,RET-S02,4.113703,7.802356,UAV-233,HAPS-001,15.000000,0.000000,784.0,1569.218329,46.875000,1616.093329,3000.000000,NO,1616.093329,OK
4799,RET-S02,1.584922,7.136366,UAV-025,HAPS-001,15.000000,0.000000,752.0,1521.044767,46.875000,1567.919767,3000.000000,NO,1567.919767,OK
4800,RET-S02,1.264403,6.272591,UAV-020,HAPS-001,15.000000,0.000000,716.0,1346.766588,46.875000,1393.641588,3000.000000,NO,1393.641588,OK
4801,RET-S03,0.040805,7.107376,UAV-013,HAPS-003,-5.000000,-5.000000,104.0,225.279697,18.750000,244.029697,3000.000000,NO,244.029697,OK
4802,RET-S03,1.513023,7.926465,UAV-025,HAPS-003,-5.000000,-5.000000,672.0,1314.394221,18.750000,1333.144221,3000.000000,NO,1333.144221,OK
4803,RET-S03,0.343287,6.428678,UAV-020,HAPS-003,-5.000000,-5.000000,636.0,1314.240285,18.750000,1332.990285,3000.000000,NO,1332.990285,OK
4804,RET-S03,2.137595,6.832021,UAV-025,HAPS-003,-5.000000,-5.000000,676.0,1361.783474,18.750000,1380.533474,3000.000000,NO,1380.533474,OK
4805,RET-S03,0.582486,6.051840,UAV-020,HAPS-003,-5.000000,-5.000000,640.0,1253.984939,18.750000,1272.734939,3000.000000,NO,1272.734939,OK
4806,RET-S03,0.417915,6.447577,UAV-020,HAPS-003,-5.000000,-5.000000,644.0,1276.607666,18.750000,1295.357666,3000.000000,NO,1295.357666,OK
4807,RET-S03,3.090345,7.901576,UAV-025,HAPS-003,-5.000000,-5.000000,677.0,1365.752742,18.750000,1384.502742,3000.000000,NO,1384.502742,OK
4808,RET-S03,1.899231,6.824337,UAV-025,HAPS-003,-5.000000,-5.000000,680.0,1263.449238,18.750000,1282.199238,3000.000000,NO,1282.199238,OK
4809,RET-S03,3.380502,7.737719,UAV-233,HAPS-003,-5.000000,-5.000000,704.0,1385.174814,18.750000,1403.924814,3000.000000,NO,1403.924814,OK
4810,RET-S03,1.962775,7.123176,UAV-025,HAPS-003,-5.000000,-5.000000,684.0,1321.999530,18.750000,1340.749530,3000.000000,NO,1340.749530,OK
4811,RET-S03,3.801877,7.762003,UAV-233,HAPS-003,-5.000000,-5.000000,705.0,1479.906748,18.750000,1498.656748,3000.000000,NO,1498.656748,OK
4812,RET-S03,3.557624,7.391545,UAV-233,HAPS-003,-5.000000,-5.000000,705.0,1340.824241,18.750000,1359.574241,3000.000000,NO,1359.574241,OK
4813,RET-S03,3.453908,7.803826,UAV-233,HAPS-003,-5.000000,-5.000000,708.0,1364.351202,18.750000,1383.101202,3000.000000,NO,1383.101202,OK
4814,RET-S03,1.452811,6.642119,UAV-020,HAPS-003,-5.000000,-5.000000,648.0,1276.640921,18.750000,1295.390921,3000.000000,NO,1295.390921,OK
4815,RET-S03,0.114631,7.774708,UAV-019,HAPS-003,-5.000000,-5.000000,88.0,181.728183,18.750000,200.478183,3000.000000,NO,200.478183,OK
4816,RET-S03,0.139080,6.986185,UAV-013,HAPS-003,-5.000000,-5.000000,108.0,224.166613,18.750000,242.916613,3000.000000,NO,242.916613,OK
4817,RET-S03,4.131882,6.991863,UAV-233,HAPS-003,-5.000000,-5.000000,712.0,1434.793428,18.750000,1453.543428,3000.000000,NO,1453.543428,OK
4818,RET-S03,2.296151,6.452187,UAV-020,HAPS-003,-5.000000,-5.000000,652.0,1301.463052,18.750000,1320.213052,3000.000000,NO,1320.213052,OK
4819,RET-S03,4.176240,7.324274,UAV-233,HAPS-003,-5.000000,-5.000000,713.0,1368.324208,18.750000,1387.074208,3000.000000,NO,1387.074208,OK
4820,RET-S03,4.263882,7.488706,UAV-233,HAPS-003,-5.000000,-5.000000,713.0,1457.233756,18.750000,1475.983756,3000.000000,NO,1475.983756,OK
4821,RET-S03,4.882769,7.942089,UAV-038,HAPS-003,-5.000000,-5.000000,44.0,92.997249,18.750000,111.747249,3000.000000,NO,111.747249,OK
4822,RET-S03,3.857431,6.120854,UAV-031,HAPS-003,-5.000000,-5.000000,424.0,805.505759,18.750000,824.255759,3000.000000,NO,824.255759,OK
4823,RET-S03,1.404677,7.827995,UAV-025,HAPS-003,-5.000000,-5.000000,685.0,1422.106833,18.750000,1440.856833,3000.000000,NO,1440.856833,OK
4824,RET-S03,4.306484,6.273850,UAV-031,HAPS-003,-5.000000,-5.000000,428.0,830.516745,18.750000,849.266745,3000.000000,NO,849.266745,OK
4825,RET-S03,0.540475,7.362374,UAV-020,HAPS-003,-5.000000,-5.000000,656.0,1187.439045,18.750000,1206.189045,3000.000000,NO,1206.189045,OK
4826,RET-S03,4.565357,6.548697,UAV-233,HAPS-003,-5.000000,-5.000000,716.0,1386.669034,18.750000,1405.419034,3000.000000,NO,1405.419034,OK
4827,RET-S03,1.077463,6.061242,UAV-020,HAPS-003,-5.000000,-5.000000,657.0,1299.250797,18.750000,1318.000797,3000.000000,NO,1318.000797,OK
4828,RET-S03,1.426571,7.391689,UAV-025,HAPS-003,-5.000000,-5.000000,688.0,1402.164140,18.750000,1420.914140,3000.000000,NO,1420.914140,OK
4829,RET-S03,1.217029,6.670108,UAV-020,HAPS-003,-5.000000,-5.000000,660.0,1366.012329,18.750000,1384.762329,3000.000000,NO,1384.762329,OK
4830,RET-S03,4.254590,6.650045,UAV-233,HAPS-003,-5.000000,-5.000000,720.0,1496.500695,18.750000,1515.250695,3000.000000,NO,1515.250695,OK
4831,RET-S03,1.688325,6.548695,UAV-020,HAPS-003,-5.000000,-5.000000,664.0,1340.885446,18.750000,1359.635446,3000.000000,NO,1359.635446,OK
4832,RET-S03,4.470827,7.909631,UAV-233,HAPS-003,-5.000000,-5.000000,721.0,1571.416677,18.750000,1590.166677,3000.000000,NO,1590.166677,OK
4833,RET-S03,0.825466,7.501982,UAV-025,HAPS-003,-5.000000,-5.000000,692.0,1448.487904,18.750000,1467.237904,3000.000000,NO,1467.237904,OK
4834,RET-S03,2.445195,6.792759,UAV-025,HAPS-003,-5.000000,-5.000000,693.0,1357.506882,18.750000,1376.256882,3000.000000,NO,1376.256882,OK
4835,RET-S03,0.084970,6.516195,UAV-020,HAPS-003,-5.000000,-5.000000,665.0,1281.293293,18.750000,1300.043293,3000.000000,NO,1300.043293,OK
4836,RET-S03,2.105458,7.599127,UAV-025,HAPS-003,-5.000000,-5.000000,696.0,1488.860994,18.750000,1507.610994,3000.000000,NO,1507.610994,OK
4837,RET-S03,1.964474,6.982188,UAV-025,HAPS-003,-5.000000,-5.000000,700.0,1299.229792,18.750000,1317.979792,3000.000000,NO,1317.979792,OK
4838,RET-S03,1.726036,6.337314,UAV-020,HAPS-003,-5.000000,-5.000000,668.0,1274.027730,18.750000,1292.777730,3000.000000,NO,1292.777730,OK
4839,RET-S03,1.509548,7.025742,UAV-025,HAPS-003,-5.000000,-5.000000,701.0,1407.947919,18.750000,1426.697919,3000.000000,NO,1426.697919,OK
4840,RET-S03,2.197062,7.088100,UAV-025,HAPS-003,-5.000000,-5.000000,704.0,1468.465338,18.750000,1487.215338,3000.000000,NO,1487.215338,OK
4841,RET-S03,0.363458,7.078030,UAV-020,HAPS-003,-5.000000,-5.000000,672.0,1376.148061,18.750000,1394.898061,3000.000000,NO,1394.898061,OK
4842,RET-S03,4.387253,6.152256,UAV-031,HAPS-003,-5.000000,-5.000000,432.0,858.555209,18.750000,877.305209,3000.000000,NO,877.305209,OK
4843,RET-S03,1.664238,6.679570,UAV-020,HAPS-003,-5.000000,-5.000000,673.0,1311.597802,18.750000,1330.347802,3000.000000,NO,1330.347802,OK
4844,RET-S03,3.707592,7.001552,UAV-233,HAPS-003,-5.000000,-5.000000,724.0,1415.563356,18.750000,1434.313356,3000.000000,NO,1434.313356,OK
4845,RET-S03,3.894239,7.691251,UAV-233,HAPS-003,-5.000000,-5.000000,728.0,1522.175886,18.750000,1540.925886,3000.000000,NO,1540.925886,OK
4846,RET-S03,0.992023,7.754570,UAV-025,HAPS-003,-5.000000,-5.000000,708.0,1410.578532,18.750000,1429.328532,3000.000000,NO,1429.328532,OK
4847,RET-S03,4.237998,6.708345,UAV-233,HAPS-003,-5.000000,-5.000000,729.0,1377.391255,18.750000,1396.141255,3000.000000,NO,1396.141255,OK
4848,RET-S03,4.256134,6.185432,UAV-031,HAPS-003,-5.000000,-5.000000,436.0,855.010626,18.750000,873.760626,3000.000000,NO,873.760626,OK
4849,RET-S03,0.749179,6.441093,UAV-020,HAPS-003,-5.000000,-5.000000,676.0,1390.656416,18.750000,1409.406416,3000.000000,NO,1409.406416,OK
4850,RET-S03,0.628538,6.197969,UAV-020,HAPS-003,-5.000000,-5.000000,680.0,1418.031852,18.750000,1436.781852,3000.000000,NO,1436.781852,OK
4851,RET-S03,1.038297,7.595685,UAV-025,HAPS-003,-5.000000,-5.000000,709.0,1441.659748,18.750000,1460.409748,3000.000000,NO,1460.409748,OK
4852,RET-S03,2.904649,7.675464,UAV-025,HAPS-003,-5.000000,-5.000000,712.0,1399.118193,18.750000,1417.868193,3000.000000,NO,1417.868193,OK
4853,RET-S03,0.146883,7.432272,UAV-013,HAPS-003,-5.000000,-5.000000,112.0,233.269305,18.750000,252.019305,3000.000000,NO,252.019305,OK
4854,RET-S03,2.717979,6.139266,UAV-031,HAPS-003,-5.000000,-5.000000,440.0,877.906657,18.750000,896.656657,3000.000000,NO,896.656657,OK
4855,RET-S03,3.868222,6.038521,UAV-031,HAPS-003,-5.000000,-5.000000,444.0,870.335036,18.750000,889.085036,3000.000000,NO,889.085036,OK
4856,RET-S03,4.358025,7.922416,UAV-233,HAPS-003,-5.000000,-5.000000,732.0,1425.730327,18.750000,1444.480327,3000.000000,NO,1444.480327,OK
4857,RET-S03,2.435071,7.140825,UAV-025,HAPS-003,-5.000000,-5.000000,716.0,1498.790320,18.750000,1517.540320,3000.000000,NO,1517.540320,OK
4858,RET-S03,4.056505,7.187836,UAV-233,HAPS-003,-5.000000,-5.000000,736.0,1478.951186,18.750000,1497.701186,3000.000000,NO,1497.701186,OK
4859,RET-S03,1.646515,6.276376,UAV-020,HAPS-003,-5.000000,-5.000000,681.0,1423.719748,18.750000,1442.469748,3000.000000,NO,1442.469748,OK
4860,RET-S03,3.490819,6.707457,UAV-233,HAPS-003,-5.000000,-5.000000,737.0,1423.297247,18.750000,1442.047247,3000.000000,NO,1442.047247,OK
4861,RET-S03,0.059904,6.829812,UAV-013,HAPS-003,-5.000000,-5.000000,116.0,252.154422,18.750000,270.904422,3000.000000,NO,270.904422,OK
4862,RET-S03,0.334184,7.985650,UAV-019,HAPS-003,-5.000000,-5.000000,92.0,183.899809,18.750000,202.649809,3000.000000,NO,202.649809,OK
4863,RET-S03,3.485588,6.637848,UAV-233,HAPS-003,-5.000000,-5.000000,740.0,1397.645639,18.750000,1416.395639,3000.000000,NO,1416.395639,OK
4864,RET-S03,1.064293,6.455906,UAV-020,HAPS-003,-5.000000,-5.000000,684.0,1371.428484,18.750000,1390.178484,3000.000000,NO,1390.178484,OK
4865,RET-S03,3.592159,7.373703,UAV-233,HAPS-003,-5.000000,-5.000000,744.0,1361.477287,18.750000,1380.227287,3000.000000,NO,1380.227287,OK
4866,RET-S03,2.780928,7.891886,UAV-025,HAPS-003,-5.000000,-5.000000,717.0,1435.378791,18.750000,1454.128791,3000.000000,NO,1454.128791,OK
4867,RET-S03,2.242358,7.904078,UAV-025,HAPS-003,-5.000000,-5.000000,720.0,1455.923652,18.750000,1474.673652,3000.000000,NO,1474.673652,OK
4868,RET-S03,3.890930,7.879820,UAV-233,HAPS-003,-5.000000,-5.000000,745.0,1489.154172,18.750000,1507.904172,3000.000000,NO,1507.904172,OK
4869,RET-S03,0.868651,7.411228,UAV-025,HAPS-003,-5.000000,-5.000000,724.0,1469.584951,18.750000,1488.334951,3000.000000,NO,1488.334951,OK
4870,RET-S03,3.869342,7.574351,UAV-233,HAPS-003,-5.000000,-5.000000,745.0,1506.015742,18.750000,1524.765742,3000.000000,NO,1524.765742,OK
4871,RET-S03,0.844910,7.069750,UAV-020,HAPS-003,-5.000000,-5.000000,688.0,1345.599447,18.750000,1364.349447,3000.000000,NO,1364.349447,OK
4872,RET-S03,4.967732,6.249389,UAV-031,HAPS-003,-5.000000,-5.000000,452.0,935.997308,18.750000,954.747308,3000.000000,NO,954.747308,OK
4873,RET-S03,1.369594,6.912689,UAV-020,HAPS-003,-5.000000,-5.000000,689.0,1266.862857,18.750000,1285.612857,3000.000000,NO,1285.612857,OK
4874,RET-S03,0.649473,7.457520,UAV-025,HAPS-003,-5.000000,-5.000000,725.0,1553.847939,18.750000,1572.597939,3000.000000,NO,1572.597939,OK
4875,RET-S03,4.798929,7.350272,UAV-233,HAPS-003,-5.000000,-5.000000,748.0,1448.306935,18.750000,1467.056935,3000.000000,NO,1467.056935,OK
4876,RET-S03,0.010145,7.455443,UAV-013,HAPS-003,-5.000000,-5.000000,120.0,244.478842,18.750000,263.228842,3000.000000,NO,263.228842,OK
4877,RET-S03,2.006644,6.509157,UAV-020,HAPS-003,-5.000000,-5.000000,692.0,1273.234922,18.750000,1291.984922,3000.000000,NO,1291.984922,OK
4878,RET-S03,2.524187,6.120701,UAV-031,HAPS-003,-5.000000,-5.000000,456.0,883.662094,18.750000,902.412094,3000.000000,NO,902.412094,OK
4879,RET-S03,1.509868,7.836625,UAV-025,HAPS-003,-5.000000,-5.000000,728.0,1530.933202,18.750000,1549.683202,3000.000000,NO,1549.683202,OK
4880,RET-S03,2.733100,7.303070,UAV-025,HAPS-003,-5.000000,-5.000000,732.0,1458.985006,18.750000,1477.735006,3000.000000,NO,1477.735006,OK
4881,RET-S03,3.345527,7.940977,UAV-233,HAPS-003,-5.000000,-5.000000,752.0,1591.249034,18.750000,1609.999034,3000.000000,NO,1609.999034,OK
4882,RET-S03,0.282531,7.120635,UAV-013,HAPS-003,-5.000000,-5.000000,124.0,249.346355,18.750000,268.096355,3000.000000,NO,268.096355,OK
4883,RET-S03,4.657107,6.313648,UAV-031,HAPS-003,-5.000000,-5.000000,460.0,947.900440,18.750000,966.650440,3000.000000,NO,966.650440,OK
4884,RET-S03,4.844561,7.509903,UAV-233,HAPS-003,-5.000000,-5.000000,753.0,1531.694599,18.750000,1550.444599,3000.000000,NO,1550.444599,OK
4885,RET-S03,3.329221,6.823869,UAV-233,HAPS-003,-5.000000,-5.000000,756.0,1499.089023,18.750000,1517.839023,3000.000000,NO,1517.839023,OK
4886,RET-S03,1.016342,7.985502,UAV-025,HAPS-003,-5.000000,-5.000000,733.0,1469.091753,18.750000,1487.841753,3000.000000,NO,1487.841753,OK
4887,RET-S03,1.537194,7.515961,UAV-025,HAPS-003,-5.000000,-5.000000,736.0,1362.501726,18.750000,1381.251726,3000.000000,NO,1381.251726,OK
4888,RET-S03,4.145543,6.377824,UAV-031,HAPS-003,-5.000000,-5.000000,464.0,958.392432,18.750000,977.142432,3000.000000,NO,977.142432,OK
4889,RET-S03,4.213904,6.042350,UAV-031,HAPS-003,-5.000000,-5.000000,468.0,915.933540,18.750000,934.683540,3000.000000,NO,934.683540,OK
4890,RET-S03,3.157568,7.503629,UAV-233,HAPS-003,-5.000000,-5.000000,760.0,1594.584459,18.750000,1613.334459,3000.000000,NO,1613.334459,OK
4891,RET-S03,4.696102,6.449592,UAV-031,HAPS-003,-5.000000,-5.000000,472.0,1002.118810,18.750000,1020.868810,3000.000000,NO,1020.868810,OK
4892,RET-S03,2.853195,7.778604,UAV-025,HAPS-003,-5.000000,-5.000000,740.0,1414.487665,18.750000,1433.237665,3000.000000,NO,1433.237665,OK
4893,RET-S03,3.476222,6.870388,UAV-233,HAPS-003,-5.000000,-5.000000,761.0,1585.933127,18.750000,1604.683127,3000.000000,NO,1604.683127,OK
4894,RET-S03,0.880012,6.819692,UAV-020,HAPS-003,-5.000000,-5.000000,696.0,1360.739275,18.750000,1379.489275,3000.000000,NO,1379.489275,OK
4895,RET-S03,4.060370,6.789935,UAV-233,HAPS-003,-5.000000,-5.000000,764.0,1502.861650,18.750000,1521.611650,3000.000000,NO,1521.611650,OK
4896,RET-S03,0.449061,7.196165,UAV-020,HAPS-003,-5.000000,-5.000000,697.0,1409.951576,18.750000,1428.701576,3000.000000,NO,1428.701576,OK
4897,RET-S03,2.383145,6.700050,UAV-025,HAPS-003,-5.000000,-5.000000,741.0,1484.082501,18.750000,1502.832501,3000.000000,NO,1502.832501,OK
4898,RET-S03,0.661884,6.298331,UAV-020,HAPS-003,-5.000000,-5.000000,700.0,1454.139389,18.750000,1472.889389,3000.000000,NO,1472.889389,OK
4899,RET-S03,1.128840,6.433413,UAV-020,HAPS-003,-5.000000,-5.000000,704.0,1458.029488,18.750000,1476.779488,3000.000000,NO,1476.779488,OK
4900,RET-S03,0.859152,7.852810,UAV-025,HAPS-003,-5.000000,-5.000000,744.0,1376.011696,18.750000,1394.761696,3000.000000,NO,1394.761696,OK
4901,RET-S03,3.794683,7.998189,UAV-233,HAPS-003,-5.000000,-5.000000,768.0,1543.141752,18.750000,1561.891752,3000.000000,NO,1561.891752,OK
4902,RET-S03,3.662204,6.454201,UAV-031,HAPS-003,-5.000000,-5.000000,476.0,921.629257,18.750000,940.379257,3000.000000,NO,940.379257,OK
4903,RET-S03,2.324922,7.489263,UAV-025,HAPS-003,-5.000000,-5.000000,748.0,1472.965534,18.750000,1491.715534,3000.000000,NO,1491.715534,OK
4904,RET-S03,3.800282,7.149512,UAV-233,HAPS-003,-5.000000,-5.000000,769.0,1518.694665,18.750000,1537.444665,3000.000000,NO,1537.444665,OK
4905,RET-S03,4.398704,6.798881,UAV-233,HAPS-003,-5.000000,-5.000000,772.0,1598.349540,18.750000,1617.099540,3000.000000,NO,1617.099540,OK
4906,RET-S03,2.462835,6.461096,UAV-020,HAPS-003,-5.000000,-5.000000,705.0,1364.455097,18.750000,1383.205097,3000.000000,NO,1383.205097,OK
4907,RET-S03,2.001234,7.546661,UAV-025,HAPS-003,-5.000000,-5.000000,749.0,1405.840924,18.750000,1424.590924,3000.000000,NO,1424.590924,OK
4908,RET-S03,4.274307,6.438232,UAV-031,HAPS-003,-5.000000,-5.000000,480.0,955.943173,18.750000,974.693173,3000.000000,NO,974.693173,OK
4909,RET-S03,0.176725,7.619826,UAV-013,HAPS-003,-5.000000,-5.000000,128.0,272.368639,18.750000,291.118639,3000.000000,NO,291.118639,OK
4910,RET-S03,0.266033,7.086437,UAV-013,HAPS-003,-5.000000,-5.000000,132.0,248.948983,18.750000,267.698983,3000.000000,NO,267.698983,OK
4911,RET-S03,0.170147,7.486127,UAV-013,HAPS-003,-5.000000,-5.000000,136.0,258.470559,18.750000,277.220559,3000.000000,NO,277.220559,OK
4912,RET-S03,3.413999,7.264511,UAV-233,HAPS-003,-5.000000,-5.000000,776.0,1557.260102,18.750000,1576.010102,3000.000000,NO,1576.010102,OK
4913,RET-S03,1.993118,7.532087,UAV-025,HAPS-003,-5.000000,-5.000000,752.0,1482.901715,18.750000,1501.651715,3000.000000,NO,1501.651715,OK
4914,RET-S03,4.609603,6.538764,UAV-233,HAPS-003,-5.000000,-5.000000,777.0,1497.678743,18.750000,1516.428743,3000.000000,NO,1516.428743,OK
4915,RET-S03,3.131497,7.505482,UAV-233,HAPS-003,-5.000000,-5.000000,780.0,1571.902991,18.750000,1590.652991,3000.000000,NO,1590.652991,OK
4916,RET-S03,1.928212,6.033125,UAV-020,HAPS-003,-5.000000,-5.000000,708.0,1407.349719,18.750000,1426.099719,3000.000000,NO,1426.099719,OK
4917,RET-S03,1.782711,6.604903,UAV-020,HAPS-003,-5.000000,-5.000000,710.0,1352.764991,18.750000,1371.514991,3000.000000,NO,1371.514991,OK
4918,RET-S03,2.696897,6.444916,UAV-031,HAPS-003,-5.000000,-5.000000,484.0,916.430084,18.750000,935.180084,3000.000000,NO,935.180084,OK
4919,RET-S03,3.566442,7.258478,UAV-233,HAPS-003,-5.000000,-5.000000,784.0,1670.128002,18.750000,1688.878002,3000.000000,NO,1688.878002,OK
4920,RET-S03,2.611974,6.725319,UAV-025,HAPS-003,-5.000000,-5.000000,756.0,1492.661713,18.750000,1511.411713,3000.000000,NO,1511.411713,OK
4921,RET-S03,1.066923,7.605578,UAV-025,HAPS-003,-5.000000,-5.000000,757.0,1548.758526,18.750000,1567.508526,3000.000000,NO,1567.508526,OK
4922,RET-S03,4.568527,7.353877,UAV-233,HAPS-003,-5.000000,-5.000000,785.0,1482.382652,18.750000,1501.132652,3000.000000,NO,1501.132652,OK
4923,RET-S03,0.114286,6.329962,UAV-020,HAPS-003,-5.000000,-5.000000,712.0,1419.757404,18.750000,1438.507404,3000.000000,NO,1438.507404,OK
4924,RET-S03,4.819760,7.595736,UAV-233,HAPS-003,-5.000000,-5.000000,788.0,1642.348352,18.750000,1661.098352,3000.000000,NO,1661.098352,OK
4925,RET-S03,0.058417,6.871824,UAV-013,HAPS-003,-5.000000,-5.000000,140.0,289.395548,18.750000,308.145548,3000.000000,NO,308.145548,OK
4926,RET-S03,3.837066,6.806545,UAV-233,HAPS-003,-5.000000,-5.000000,789.0,1656.468146,18.750000,1675.218146,3000.000000,NO,1675.218146,OK
4927,RET-S03,4.354163,7.657676,UAV-233,HAPS-003,-5.000000,-5.000000,792.0,1550.942561,18.750000,1569.692561,3000.000000,NO,1569.692561,OK
4928,RET-S03,1.791874,7.231276,UAV-025,HAPS-003,-5.000000,-5.000000,760.0,1450.378592,18.750000,1469.128592,3000.000000,NO,1469.128592,OK
4929,RET-S03,0.733182,6.939406,UAV-020,HAPS-003,-5.000000,-5.000000,716.0,1356.032305,18.750000,1374.782305,3000.000000,NO,1374.782305,OK
4930,RET-S03,1.210067,7.354009,UAV-025,HAPS-003,-5.000000,-5.000000,764.0,1615.250807,18.750000,1634.000807,3000.000000,NO,1634.000807,OK
4931,RET-S03,3.018587,7.230173,UAV-233,HAPS-003,-5.000000,-5.000000,793.0,1507.224714,18.750000,1525.974714,3000.000000,NO,1525.974714,OK
4932,RET-S03,1.601925,7.488198,UAV-025,HAPS-003,-5.000000,-5.000000,765.0,1546.950900,18.750000,1565.700900,3000.000000,NO,1565.700900,OK
4933,RET-S03,0.372432,6.116416,UAV-020,HAPS-003,-5.000000,-5.000000,717.0,1318.613687,18.750000,1337.363687,3000.000000,NO,1337.363687,OK
4934,RET-S03,0.078501,6.292943,UAV-020,HAPS-003,-5.000000,-5.000000,720.0,1394.830038,18.750000,1413.580038,3000.000000,NO,1413.580038,OK
4935,RET-S03,1.107237,7.485810,UAV-025,HAPS-003,-5.000000,-5.000000,768.0,1598.235619,18.750000,1616.985619,3000.000000,NO,1616.985619,OK
4936,RET-S03,3.599082,7.653659,UAV-233,HAPS-003,-5.000000,-5.000000,796.0,1596.290346,18.750000,1615.040346,3000.000000,NO,1615.040346,OK
4937,RET-S03,1.339509,6.427654,UAV-020,HAPS-003,-5.000000,-5.000000,724.0,1423.732440,18.750000,1442.482440,3000.000000,NO,1442.482440,OK
4938,RET-S03,2.901302,6.066771,UAV-031,HAPS-003,-5.000000,-5.000000,492.0,983.929555,18.750000,1002.679555,3000.000000,NO,1002.679555,OK
4939,RET-S03,3.636285,7.495580,UAV-233,HAPS-003,-5.000000,-5.000000,800.0,1604.001021,18.750000,1622.751021,3000.000000,NO,1622.751021,OK
4940,RET-S03,4.619874,6.894548,UAV-233,HAPS-003,-5.000000,-5.000000,801.0,1686.419070,18.750000,1705.169070,3000.000000,NO,1705.169070,OK
4941,RET-S03,2.345143,6.714808,UAV-025,HAPS-003,-5.000000,-5.000000,772.0,1550.828150,18.750000,1569.578150,3000.000000,NO,1569.578150,OK
4942,RET-S03,3.974797,7.573784,UAV-233,HAPS-003,-5.000000,-5.000000,801.0,1479.152651,18.750000,1497.902651,3000.000000,NO,1497.902651,OK
4943,RET-S03,2.074168,7.830583,UAV-025,HAPS-003,-5.000000,-5.000000,773.0,1551.650438,18.750000,1570.400438,3000.000000,NO,1570.400438,OK
